league_id_x,draft_id,draft_order,scoring_type,season,type,status,rounds,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_super_flex,slots_bn,league_id_y,draft_slot,pick_no,is_keeper,player_first,player_last,player_id,position,roster_id,picked_by
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,1,1,,Josh,Allen,4984,QB,1,863661771553091584
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,2,2,,Patrick,Mahomes,4046,QB,2,508836710112821248
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,3,3,,Jalen,Hurts,6904,QB,3,610899917254406144
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,4,4,,CeeDee,Lamb,6786,WR,4,839826597862309888
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,5,5,,C.J.,Stroud,9758,QB,5,965412604296417280
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,6,,Tyreek,Hill,3321,WR,6,655452207918981120
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,7,,Lamar,Jackson,4881,QB,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,8,,Joe,Burrow,6770,QB,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,9,,Christian,McCaffrey,4034,RB,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,10,,Bijan,Robinson,9509,RB,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,11,,Justin,Jefferson,6794,WR,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,12,,Amon-Ra,St. Brown,7547,WR,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,13,,Jordan,Love,6804,QB,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,14,,Anthony,Richardson,9229,QB,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,15,,Jared,Goff,3163,QB,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,16,,Breece,Hall,8155,RB,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,17,,Ja'Marr,Chase,7564,WR,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,18,,Kyler,Murray,5849,QB,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,19,,Garrett,Wilson,8146,WR,6,655452207918981120
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,5,20,,A.J.,Brown,5859,WR,5,965412604296417280
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,4,21,,Caleb,Williams,11560,QB,4,839826597862309888
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,3,22,,Puka,Nacua,9493,WR,3,610899917254406144
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,2,23,,Dak,Prescott,3294,QB,2,508836710112821248
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,1,24,,Jahmyr,Gibbs,9221,RB,1,863661771553091584
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,1,25,,Jonathan,Taylor,6813,RB,1,863661771553091584
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,2,26,,Chris,Olave,8144,WR,2,508836710112821248
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,3,27,,Marvin,Harrison,11628,WR,3,610899917254406144
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,4,28,,Drake,London,8112,WR,4,839826597862309888
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,5,29,,Travis,Kelce,1466,TE,5,965412604296417280
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,30,,Kyren,Williams,8150,RB,6,655452207918981120
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,31,,Davante,Adams,2133,WR,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,32,,Sam,LaPorta,10859,TE,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,33,,Brock,Purdy,8183,QB,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,34,,Saquon,Barkley,4866,RB,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,35,,Justin,Herbert,6797,QB,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,36,,Derrick,Henry,3198,RB,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,37,,Tua,Tagovailoa,6768,QB,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,38,,Rachaad,White,8136,RB,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,39,,Dalton,Kincaid,10236,TE,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,40,,Brandon,Aiyuk,6803,WR,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,41,,Jayden,Daniels,11566,QB,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,42,,Travis,Etienne,7543,RB,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,43,,De'Von,Achane,9226,RB,6,655452207918981120
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,5,44,,Cooper,Kupp,4039,WR,5,965412604296417280
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,4,45,,Isiah,Pacheco,8205,RB,4,839826597862309888
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,3,46,,George,Pickens,8137,WR,3,610899917254406144
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,2,47,,Kenneth,Walker,8151,RB,2,508836710112821248
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,1,48,,Trevor,Lawrence,7523,QB,1,863661771553091584
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,1,49,,Stefon,Diggs,2449,WR,1,863661771553091584
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,2,50,,Michael,Pittman,6819,WR,2,508836710112821248
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,3,51,,Nico,Collins,7569,WR,3,610899917254406144
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,4,52,,Malik,Nabers,11632,WR,4,839826597862309888
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,5,53,,Mike,Evans,2216,WR,5,965412604296417280
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,54,,Jaylen,Waddle,7526,WR,6,655452207918981120
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,55,,Deebo,Samuel,5872,WR,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,56,,Josh,Jacobs,5850,RB,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,57,,Trey,McBride,8130,TE,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,58,,Ladd,McConkey,11635,WR,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,59,,DK,Metcalf,5846,WR,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,60,,DJ,Moore,4983,WR,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,12,61,,James,Cook,8138,RB,12,710677084837572608
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,11,62,,Mark,Andrews,5012,TE,11,872025954271305728
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,10,63,,Zay,Flowers,9997,WR,10,330890120926343168
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,9,64,,Matthew,Stafford,421,QB,9,803176206307565568
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,8,65,,Jonathon,Brooks,11583,RB,8,869365572033527808
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,7,66,,Tee,Higgins,6801,WR,7,903802350337392640
1100882241665830912,1100882242525679616,"{'803176206307565568': 9, '863661771553091584': 1, '869365572033527808': 8, '872025954271305728': 11, '903802350337392640': 7, '965412604296417280': 5}",2qb,2024,snake,complete,17,1,2,3,1,1,1,8,1100882241665830912,6,67,,Geno,Smith,1373,QB,6,655452207918981120
